,Bin_centers_keV,Rate_cps,Err_rate_Hz
132,331.25,0.008122116978829223,0.0003833063990925137
133,333.75,0.006240824850102632,0.00033599471532101205
134,336.25,0.008863780221884898,0.0004004247740044133
135,338.75,0.007923134157521602,0.0003785819940325672
136,341.25,0.006530254408368261,0.0003436976004404348
137,343.75,0.009623532812332174,0.00041723306218078605
138,346.25,0.007217649609249131,0.000361334431147333
139,348.75,0.005046927922256911,0.0003021516712614387
140,351.25,0.008248742410570435,0.0003862827552566225
141,353.75,0.006946309398375103,0.0003544773671149626
142,356.25,0.005933305944445401,0.0003276120150570322
143,358.75,0.008429635884486454,0.0003904953417125334
144,361.25,0.007362364388381946,0.0003649388538440367
145,363.75,0.0049383918379073,0.00029888507074083873
146,366.25,0.008031670241871213,0.00038116620146597346
147,368.75,0.00642171832401865,0.00034082942011244934
148,371.25,0.0045946942374668655,0.000288296757213343
149,373.75,0.0077422406836055845,0.0003742353287907681
150,376.25,0.006150378113144623,0.00033355108496057646
151,378.75,0.005083106617040115,0.0003032327182613852
152,381.25,0.007452811125339955,0.0003671736503213015
153,383.75,0.006132288765753021,0.00033306020745403316
154,386.25,0.0043052646792012365,0.0002790688595935856
155,388.75,0.007452811125339955,0.0003671736503213015
156,391.25,0.005481072259655355,0.0003148793740202393
157,393.75,0.004504247500508856,0.00028544508714367276
158,396.25,0.006982488093158308,0.00035539928640173724
159,398.75,0.005462982912263753,0.0003143593416686129
160,401.25,0.004576604890075263,0.00028772868423338534
161,403.75,0.006873952008808696,0.000352626297715499
162,406.25,0.00562578703878817,0.0003190091160073802
163,408.75,0.004757498363991282,0.00029335991652101293
164,411.25,0.00651216506097666,0.00034322123486092574
165,413.75,0.0054268042174805495,0.0003133166875801792
166,416.25,0.004504247500508856,0.00028544508714367276
167,418.75,0.006204646155319429,0.0003350194020434337
168,421.25,0.005499161607046957,0.0003153985489383739
169,423.75,0.004504247500508856,0.00028544508714367276
170,426.25,0.006277003544885836,0.0003369672056769858
171,428.75,0.004667051627033273,0.00029055794288909985
172,431.25,0.0034731546991875516,0.00025065335006414335
173,433.75,0.005752412470529383,0.00032257927323247
174,436.25,0.005119285311823318,0.0003043099249158606
175,438.75,0.0032922612252715335,0.00024403863835023638
176,441.25,0.005643876386179772,0.0003195215807811176
177,443.75,0.0054268042174805495,0.0003133166875801792
178,446.25,0.003672137520495172,0.0002577335276559349
179,448.75,0.005155464006606522,0.00030538333186407675
180,451.25,0.0049383918379073,0.00029888507074083873
181,453.75,0.0032741718778799317,0.0002433672790635245
182,456.25,0.005698144428354577,0.00032105406717876416
183,458.75,0.004558515542683662,0.0002871594874658003
184,461.25,0.0035274227413623575,0.00025260398921145353
185,463.75,0.004956481185298902,0.00029943197892144094
186,466.25,0.004449979458334051,0.0002837203276243999
187,468.75,0.00325608253048833,0.00024269406261738126
188,471.25,0.005462982912263753,0.0003143593416686129
189,473.75,0.004576604890075263,0.00028772868423338534
190,476.25,0.0035093333939707557,0.00025195545415109807
191,478.75,0.005155464006606522,0.00030538333186407675
192,481.25,0.004124371205285218,0.00027314315569738125
193,483.75,0.003147546446138719,0.0002386148802891493
